Date,E0,P,Qo
1964-03-30,3.663,0.0,0.8510998460749104
1964-03-31,4.099,0.0,0.7544417855310416
1964-04-01,2.8875,0.0,0.6904197845048744
1964-04-02,2.3579,0.5374,0.6515065366854796
1964-04-03,1.3542,0.042,0.6188660441251923
1964-04-04,2.7893,0.0011,0.5950162750128271
1964-04-05,0.8841,99.9562,0.8762085992816829
1964-04-06,1.8066,50.57490000000001,13.68287408927655
1964-04-07,1.3959,9.6304,21.214737567983583
1964-04-08,2.5172,8.108,26.989165643919957
1964-04-09,4.2692,0.0,22.093455269368906
1964-04-10,4.7908,0.0,10.255883919958952
1964-04-11,5.3408,0.0,5.297410528476142
1964-04-12,1.2447,5.7331,3.0755119548486394
1964-04-13,0.8369,37.232400000000005,4.016992673165726
1964-04-14,2.3875,0.0576,8.084198419702412
1964-04-15,5.8264,0.0,8.523557270395074
1964-04-16,6.1658,0.0,8.64908773730118
1964-04-17,3.6865,0.0,4.858051677783478
1964-04-18,2.3874,0.1666,2.8997684145715747
1964-04-19,4.8147,0.0,1.9080701898409442
1964-04-20,4.7097,0.0,1.3306264956387894
1964-04-21,2.6972,0.0,1.1222468958440226
1964-04-22,1.5515,0.0,0.9816529502308874
1964-04-23,4.2764,0.0,0.8561224833247819
1964-04-24,1.9645,23.3719,0.7318465674704978
1964-04-25,1.4984,19.6437,0.9916937916880452
1964-04-26,1.0157,58.2006,3.9040165828630062
1964-04-27,6.7127,0.1875,10.820773237557722
1964-04-28,3.6199,0.0,13.68287408927655
1964-04-29,5.0676,0.0,18.578584463827603
1964-04-30,2.5815,0.1172,10.481840533606979
1964-05-01,3.4221,1.3428,3.7157186659825556
1964-05-02,4.1334,3.7906,2.3599834171369936
1964-05-03,5.716,0.0,1.4561613955874808
1964-05-04,4.3047,0.0,1.1021607798871216
1964-05-05,5.7699,0.0,0.916376398152899
1964-05-06,3.3623,0.0,0.7632280759363776
1964-05-07,5.3064,0.0,0.6678245664443305
1964-05-08,3.3477,0.0,0.5925071729091842
1964-05-09,2.9112,0.0,0.5309942739866599
1964-05-10,2.9074,0.0,0.4945901282709082
1964-05-11,3.5113,1.1336,0.46948580810672136
1964-05-12,1.0274,15.2011,0.4431225038481273
1964-05-13,6.889,0.0,0.6113343047716777
1964-05-14,6.2524,0.0,0.5661438686505901
1964-05-15,5.4324,0.0,0.4481451410979989
1964-05-16,6.7948,0.0,0.3916548794253463
1964-05-17,6.9215,0.0,0.3627824730631093
1964-05-18,7.1493,0.0,0.3452098922524372
1964-05-19,6.4217,0.0,0.32638276038994357
1964-05-20,6.9912,0.0,0.31633748589020005
1964-05-21,5.8698,0.0,0.2962513699332992
1964-05-22,4.1401,0.9133,0.27491513596716266
1964-05-23,2.1559,1.3893,0.28118789122626986
1964-05-24,3.4797,4.5396,0.2899786146741919
1964-05-25,6.3584,0.0,0.2899786146741919
1964-05-26,7.1175,0.0,0.28244687532067725
1964-05-27,6.4115,0.0,0.2661244125192406
1964-05-28,3.7334,4.7985999999999995,0.25984722421754747
1964-05-29,4.0919,0.0,0.2548290200102617
1964-05-30,1.6831,8.2498,0.2648698614674192
1964-05-31,0.8621,29.263800000000003,0.43684974858902004
1964-06-01,1.3831,0.0,0.5561030271934325
1964-06-02,6.1522,0.0,0.4042092560287327
1964-06-03,6.2045,0.0,0.34771899435608
1964-06-04,3.0775,0.0,0.3012740071831709
1964-06-05,7.195,0.0,0.2962513699332992
1964-06-06,4.7063,0.0,0.2874650795279631
1964-06-07,5.9752,0.0,0.27365615187275527
1964-06-08,7.7093,0.0,0.26863794766546945
1964-06-09,5.5306,3.2922,0.25984722421754747
1964-06-10,4.0043,0.7179,0.2284657157516675
1964-06-11,5.5598,0.1511,0.21089313494099537
1964-06-12,6.405,0.8418,0.21967942534633145
1964-06-13,5.6979,0.0,0.2071250487429451
1964-06-14,5.8003,0.0,0.19959330938943048
1964-06-15,5.2699,2.8863,0.1920615700359158
1964-06-16,2.187,28.8073,0.18578438173422268
1964-06-17,5.7122,0.0,0.2560835710620831
1964-06-18,5.2587,0.0,0.338932703950744
1964-06-19,5.6897,0.0,0.26863794766546945
1964-06-20,5.9343,0.0,0.23348835300153928
1964-06-21,6.7856,2.1946,0.2071250487429451
1964-06-22,5.2786,18.063,0.20587049769112367
1964-06-23,5.7911,0.7989999999999999,0.3414462390969728
1964-06-24,3.9201,30.451,0.35148708055413036
1964-06-25,4.6583,5.2769,0.5109125910723448
1964-06-26,3.7157,0.5073,0.3740822986146742
1964-06-27,2.6352,3.7788,0.3113148486403283
1964-06-28,1.7456,23.5258,0.4393588506926629
1964-06-29,3.3546,7.3088999999999995,0.726823930220626
1964-06-30,1.7515,6.0198,0.5410395484864033
1964-07-01,3.2499,3.3495,0.5347623601847101
1964-07-02,3.1253,0.0348,1.092119938429964
1964-07-03,0.9084,20.1561,1.1925460851718832
1964-07-04,3.768,0.0,1.092119938429964
1964-07-05,6.3133,0.0,0.8912676449461263
1964-07-06,6.2046,2.4561,0.8711859620318112
1964-07-07,6.683,0.0,0.5247215187275526
1964-07-08,6.4459,0.03,0.34771899435608
1964-07-09,1.5216,30.3022,0.6879106824012314
1964-07-10,3.0287,0.0,0.8322682811698308
1964-07-11,2.6271,0.0016,1.0017390661877887
1964-07-12,2.0018,9.0976,0.916376398152899
1964-07-13,2.6388,0.0,0.5962708260646484
1964-07-14,5.9325,0.0,0.5071445048742945
1964-07-15,4.0922,6.0435,0.5146762442278091
1964-07-16,5.0382,0.0,0.4343362134427913
1964-07-17,6.6101,0.0,0.3816140379681888
1964-07-18,6.021,0.0,0.32512377629553624
1964-07-19,5.5622,0.0,0.2774242380708055
1964-07-20,4.4746,0.0,0.24855183170856848
1964-07-21,6.2241,2.0389999999999997,0.2284657157516675
1964-07-22,4.3176,9.377999999999998,0.2134022370446383
1964-07-23,5.1631,1.4492,0.21967942534633145
1964-07-24,4.9923,5.9969,0.2661244125192406
1964-07-25,5.6571,0.0,0.3577642688558235
1964-07-26,5.6925,0.0,0.3113148486403283
1964-07-27,5.1202,4.292,0.24102009235505384
1964-07-28,3.6099,1.7738,0.26863794766546945
1964-07-29,2.5696,14.3144,0.3414462390969728
1964-07-30,2.1459,0.0,1.644454879425346
1964-07-31,2.9409,3.4178,0.43684974858902004
1964-08-01,2.8106,13.6211,0.4230408209338122
1964-08-02,3.0795,9.127600000000001,0.3577642688558235
1964-08-03,4.7875,0.0,0.5523349409953823
1964-08-04,5.4095,0.0,0.6590382760389942
1964-08-05,3.3249,4.2263,0.4719949102103643
1964-08-06,4.5937,4.2461,0.3841231400718316
1964-08-07,5.1435,4.798,0.3351690507952796
1964-08-08,2.8305,0.0,0.28118789122626986
1964-08-09,4.9108,1.1755,0.24352919445869675
1964-08-10,3.4908,2.559,0.24352919445869675
1964-08-11,3.2282,5.3072,0.2272111646998461
1964-08-12,1.989,5.097,0.258592673165726
1964-08-13,3.5915,2.7679,0.26863794766546945
1964-08-14,3.8577,0.0,0.25984722421754747
1964-08-15,3.018,2.5175,0.24102009235505384
1964-08-16,1.9714,2.1227,0.2247020625962032
1964-08-17,1.3828,2.7896,0.20963858388917397
1964-08-18,2.9902,0.0,0.19959330938943048
1964-08-19,4.8593,0.0,0.1920615700359158
1964-08-20,5.5085,0.0,0.18578438173422268
1964-08-21,4.5164,6.931000000000001,0.19833875833760903
1964-08-22,2.3271,4.3388,0.1933161210877373
1964-08-23,1.8626,4.4688,0.1933161210877373
1964-08-24,3.4651,0.0,0.18704336582863004
1964-08-25,2.7512,0.0,0.23599745510518216
1964-08-26,2.5215,0.6635,0.24478374551051824
1964-08-27,5.9371,0.403,0.1807661775269369
1964-08-28,5.7828,0.0,0.17072090302719342
1964-08-29,5.6594,0.8845,0.15942551051821446
1964-08-30,5.6886,0.1511,0.15440287326834273
1964-08-31,5.4566,0.0,0.1468711339148281
1964-09-01,5.9668,0.0,0.14310748075936378
1964-09-02,7.0562,0.0,0.13933939456131353
1964-09-03,6.5284,0.0,0.13180765520779888
1964-09-04,5.345,0.4769,0.12929855310415597
1964-09-05,5.0694,0.2099,0.12803956900974858
1964-09-06,2.2242,4.8038,0.13180765520779888
1964-09-07,1.4454,1.0264,0.14059394561313493
1964-09-08,5.1505,0.0,0.1468711339148281
1964-09-09,6.5706,0.0,0.1418484966649564
1964-09-10,3.231,0.0,0.1330622062596203
1964-09-11,4.0676,0.0,0.12427591585428424
1964-09-12,4.5521,0.0,0.12050782965623397
1964-09-13,6.3392,0.0,0.11548962544894818
1964-09-14,5.759,0.0,0.11423507439712673
1964-09-15,4.5664,0.0,0.1117215392508979
1964-09-16,3.4256,0.0,0.1117215392508979
1964-09-17,1.3011,26.968,0.11925327860441251
1964-09-18,1.4557,29.1939,0.338932703950744
1964-09-19,2.1946,0.7814,0.4431225038481273
1964-09-20,3.2098,0.9761,0.3765914007183171
1964-09-21,5.3561,0.0,0.28118789122626986
1964-09-22,5.5035,0.0,0.22218852744997433
1964-09-23,5.1676,0.0,0.1908070189840944
1964-09-24,5.5749,0.0,0.17072090302719342
1964-09-25,3.8451,0.0,0.1531483222165213
1964-09-26,4.7869,0.0,0.14059394561313493
1964-09-27,2.9535,1.7053,0.13808484350949204
1964-09-28,0.7622,11.0097,0.13808484350949204
1964-09-29,0.5298,28.567800000000002,0.1920615700359158
1964-09-30,0.6735,7.969800000000001,0.3765914007183171
1964-10-01,1.4758,1.0899,0.2837014263724988
1964-10-02,0.8913,0.0,0.32136012314007184
1964-10-03,0.9729,1.1237,0.32136012314007184
1964-10-04,1.005,134.9681,2.548281334017445
1964-10-05,5.2995,0.0,7.393778635197537
1964-10-06,4.3304,0.0,8.084198419702412
1964-10-07,3.8153,0.0,11.67437775269369
1964-10-08,3.9816,0.0,6.188678173422267
1964-10-09,3.6816,0.0,2.247007326834274
1964-10-10,4.0636,0.0,1.368289625448948
1964-10-11,3.8219,0.0,0.6552701898409441
1964-10-12,3.2055,0.0,0.5008673165726013
1964-10-13,1.7475,0.712,0.4343362134427913
1964-10-14,0.5531,0.2381,0.39416841457157514
1964-10-15,0.8167,0.0229,0.34771899435608
1964-10-16,3.6774,0.0,0.3464644433042586
1964-10-17,4.0101,0.0,0.327637311441765
1964-10-18,3.2674,0.0,0.30755119548486404
1964-10-19,3.0228,0.0,0.2874650795279631
1964-10-20,3.542,0.0,0.26737896357106206
1964-10-21,3.8621,0.0,0.258592673165726
1964-10-22,3.8142,0.0,0.24980638276038994
1964-10-23,4.1174,0.0,0.23725200615700356
1964-10-24,3.6073,0.0,0.229720266803489
1964-10-25,3.5231,0.0,0.2209339763981529
1964-10-26,2.8128,0.0,0.21465678809645972
1964-10-27,1.7142,0.5141,0.20963858388917397
1964-10-28,0.7864,14.480300000000002,0.2134022370446383
1964-10-29,2.4521,0.0,0.2234430785017958
1964-10-30,3.4012,0.0,0.24102009235505384
1964-10-31,2.7326,0.0,0.23599745510518216
1964-11-01,2.5142,0.0,0.238510990251411
1964-11-02,2.9756,0.0,0.2259566136480246
1964-11-03,2.9719,0.0,0.21089313494099537
1964-11-04,1.4292,0.0,0.19959330938943048
1964-11-05,1.7241,0.0,0.1933161210877373
1964-11-06,2.3378,0.0,0.1882979168804515
1964-11-07,1.0498,0.39470000000000005,0.18704336582863004
1964-11-08,2.2507,0.0,0.1882979168804515
1964-11-09,2.3699,0.0,0.18452983068240122
1964-11-10,2.7899,0.0,0.18452983068240122
1964-11-11,2.182,0.0,0.1807661775269369
1964-11-12,1.7989,0.0,0.17950719343252952
1964-11-13,2.7169,0.0,0.17950719343252952
1964-11-14,1.1517,0.5048,0.1807661775269369
1964-11-15,2.5952,0.0,0.18327527963057977
1964-11-16,2.0161,0.0,0.18327527963057977
1964-11-17,1.8158,0.0,0.18452983068240122
1964-11-18,1.3901,0.0,0.18327527963057977
1964-11-19,0.9309,36.2439,0.20587049769112367
1964-11-20,0.499,0.0,0.428059025141098
1964-11-21,2.3544,0.0,0.4129955464340688
1964-11-22,1.2256,0.0,0.3590188199076449
1964-11-23,0.8599,0.0,0.29751035402770654
1964-11-24,0.2452,50.292399999999994,1.1787371575166754
1964-11-25,1.2023,0.0,3.1759336685479735
1964-11-26,1.9202,0.0336,2.0838137301180097
1964-11-27,1.201,5.338299999999999,1.431052642380708
1964-11-28,1.2657,48.4593,3.803590436121088
1964-11-29,2.1685,0.0,4.795284227809133
1964-11-30,2.201,0.0,4.883155997947666
1964-12-01,1.9796,0.0,5.485704012314007
1964-12-02,1.7113,0.0,2.949977054899948
1964-12-03,1.3651,48.26090000000001,1.2678634787070293
1964-12-04,0.6177,3.262,4.933369071318625
1964-12-05,0.7009,0.0,5.184430005130836
1964-12-06,1.0249,0.0,4.155077516675218
1964-12-07,0.7843,0.0,2.8495553412006154
1964-12-08,1.3227,0.0,1.7197767060030784
1964-12-09,1.0796,0.0,0.9778848640328374
1964-12-10,1.1277,7.269100000000001,0.7544417855310416
1964-12-11,0.2074,65.85549999999999,6.32676301693176
1964-12-12,0.5715,4.8292,9.377166218573628
1964-12-13,0.3231,0.0,8.78717258081067
1964-12-14,1.7173,0.0,9.276744504874294
1964-12-15,1.6394,0.0,4.983582144689584
1964-12-16,1.9509,0.0,2.548281334017445
1964-12-17,0.6997,22.894000000000002,1.5440331657260133
1964-12-18,1.4417,0.0409,2.2218985736275014
1964-12-19,0.7255,0.1906,2.560831277578245
1964-12-20,0.0115,4.8873999999999995,1.9833920164186765
1964-12-21,0.0006,1.6423999999999999,1.6946679527963058
1964-12-22,0.3616,0.0002,1.4561613955874808
1964-12-23,1.0898,0.0,1.393393945613135
1964-12-24,1.8733,0.4576,1.2076095638789124
1964-12-25,1.2514,0.0,1.0657566341713698
1964-12-26,0.5802,0.0,0.9314398768599281
1964-12-27,0.262,0.0,0.7870778450487428
1964-12-28,1.1337,0.0,0.68665613134941
1964-12-29,0.6239,0.0,0.6050615495125705
1964-12-30,0.7633,43.279700000000005,0.568657403796819
1964-12-31,0.7659,5.259600000000001,4.845497301180093
1965-01-01,1.3457,0.0,4.393584073884043
1965-01-02,0.7482,1.8935,4.8078386044125185
1965-01-03,0.6751,1.2556,4.820392981015906
1965-01-04,1.7296,0.0,2.78678789122627
1965-01-05,1.4604,0.1134,1.7448810261672651
1965-01-06,0.9507,0.0,1.1586510415597744
1965-01-07,1.4174,0.0,0.9113537609030272
1965-01-08,1.2292,0.796,0.7870778450487428
1965-01-09,1.0179,15.222800000000001,0.715528537711647
1965-01-10,0.343,0.2424,1.2088641149307338
1965-01-11,1.4696,0.0006,1.8829658696767575
1965-01-12,1.2793,0.0,1.9457288866085172
1965-01-13,0.3933,0.0,1.3808395690097488
1965-01-14,1.5915,1.7797999999999998,0.8912676449461263
1965-01-15,0.3686,3.0781,0.735610220625962
1965-01-16,1.4283,0.0,0.6653154643406876
1965-01-17,1.5081,0.0,0.6151023909697281
1965-01-18,1.6784,0.0,0.5648893175987686
1965-01-19,1.6118,0.0,0.5272306208311955
1965-01-20,0.6723,0.0,0.5021263006670087
1965-01-21,1.4484,0.0,0.47701754746023606
1965-01-22,1.0453,35.6401,0.5021263006670087
1965-01-23,0.4238,32.627,6.063147706516162
1965-01-24,1.4715,0.0,7.870796182657772
1965-01-25,2.8161,0.0,8.259941959979477
1965-01-26,2.983,0.0,8.460789820420729
1965-01-27,1.969,0.0,3.9040165828630062
1965-01-28,2.5191,0.0,2.4980682606464857
1965-01-29,2.3177,0.0,1.6946679527963058
1965-01-30,1.0774,0.0,1.2339684350949205
1965-01-31,1.3328,0.0,1.054461241662391
1965-02-01,0.5234,1.2553,0.9490124576706
1965-02-02,1.8679,0.0,0.8410590046177526
1965-02-03,1.0279,0.0,0.7782915546434067
1965-02-04,1.3592,0.0,0.7280784812724473
1965-02-05,1.4091,0.0,0.677865407901488
1965-02-06,0.5385,17.8251,0.9226535864545921
1965-02-07,0.1514,1.4511,1.7825397229348383
1965-02-08,0.427,2.0153,1.669563632632119
1965-02-09,1.6392,0.1396,1.4687113391482811
1965-02-10,0.5548,32.9868,2.146581180092355
1965-02-11,1.511,54.8874,4.205290590046178
1965-02-12,0.8895,4.5078,6.577823950743971
1965-02-13,1.2639,0.0,15.942435792714212
1965-02-14,1.9502,0.0,16.444562093381222
1965-02-15,1.4833,0.0,9.477592365315546
1965-02-16,0.4834,18.7445,3.9793339763981526
1965-02-17,0.229,16.6065,5.648897609030271
1965-02-18,2.7462,0.0,6.264
1965-02-19,2.8056,0.0,5.736769379168805
1965-02-20,2.1416,0.4118,4.719966834273987
1965-02-21,2.33,0.0,3.1131706516162136
1965-02-22,1.8205,0.0,2.2846660236018472
1965-02-23,2.5088,0.0,1.644454879425346
1965-02-24,0.515,13.9662,1.644454879425346
1965-02-25,2.4808,0.0,2.1214724268855827
1965-02-26,2.8888,0.0,1.8453071729091841
1965-02-27,2.4629,0.0,1.669563632632119
1965-02-28,1.1377,1.8457,1.3431808722421754
1965-03-01,0.8889,23.8124,2.03360065674705
1965-03-02,0.6119,5.4646,3.6404012724474084
1965-03-03,0.282,0.4349,3.778481682914315
1965-03-04,1.518,1.0059,3.552529502308877
1965-03-05,1.7589,0.2859,2.3976421139045665
1965-03-06,1.0756,0.0,1.6821135761929193
1965-03-07,0.794,0.0,1.3180765520779885
1965-03-08,2.7058,0.0,1.1486102001026166
1965-03-09,1.5902,4.5634999999999994,1.0444159671626476
1965-03-10,1.2844,9.429499999999999,1.2289502308876348
1965-03-11,0.8218,0.43110000000000004,1.6946679527963058
1965-03-12,0.1176,27.8865,2.37253779374038
1965-03-13,0.8721,0.0,4.431247203694203
1965-03-14,3.0999,0.0,4.343371000513083
1965-03-15,2.6851,0.0,4.29316236018471
1965-03-16,3.3588,0.0,2.648703047716778
1965-03-17,1.724,11.9415,2.0587094099538223
1965-03-18,2.7785,0.0,2.862105284761416
1965-03-19,2.065,0.0,2.2344529502308883
1965-03-20,3.292,0.0,1.832752796305798
1965-03-21,2.5917,0.0,1.2929677988712158
1965-03-22,4.2658,0.0,1.0594794458696768
1965-03-23,0.8682,0.08399999999999999,0.9753757619291946
1965-03-24,2.8301,2.8229999999999995,0.9628213853258082
1965-03-25,1.1117,6.8888,0.9176309492047203
1965-03-26,0.3743,2.0215,0.9013129194458698
1965-03-27,0.437,0.6898000000000001,0.9891846895844022
1965-03-28,2.073,0.0,0.9979709799897383
1965-03-29,0.8806,31.1068,1.00299361723961
1965-03-30,0.2943,4.688,2.32232472036942
1965-03-31,2.3248,0.0,3.778481682914315
1965-04-01,3.8922,0.0,4.65719938429964
1965-04-02,2.1195,0.0168,4.0044382965623395
1965-04-03,1.0689,1.7298999999999998,2.2721116469984604
1965-04-04,2.5487,0.0,1.5063700359158543
1965-04-05,2.2475,0.0,1.1235014468958442
1965-04-06,1.9612,0.0,1.0080118214468958
1965-04-07,2.0874,0.0,0.9314398768599281
1965-04-08,2.2813,0.0,0.8310137301180093
1965-04-09,2.1446,0.0,0.7556963365828631
1965-04-10,1.8043,0.0,0.7042287121600821
1965-04-11,2.4381,0.0,0.6653154643406876
1965-04-12,2.2074,0.26089999999999997,0.6314204207285786
1965-04-13,4.3742,4.6014,1.0393977629553617
1965-04-14,2.7916,0.0,1.2929677988712158
1965-04-15,1.4375,0.0,0.9264172396100565
1965-04-16,5.841,0.0,0.7393783068240124
1965-04-17,5.7659,0.0,0.5975298101590558
1965-04-18,4.5223,0.0,0.5309942739866599
1965-04-19,2.8163,10.950700000000001,0.4983582144689584
1965-04-20,2.3358,0.0,0.4807856336582863
1965-04-21,5.862,0.0,0.48454928681375065
1965-04-22,5.2381,0.0,0.44563603899435605
1965-04-23,4.8628,0.0,0.41550908158029753
1965-04-24,5.6194,1.5456,0.38914577732170336
1965-04-25,2.4678,0.0,0.37910493586454597
1965-04-26,1.8466,4.2879,0.37910493586454597
1965-04-27,0.7788,3.0299,0.5937617239610057
1965-04-28,3.6033,0.0,0.42178626988199075
1965-04-29,5.4838,0.0,0.37282774756285275
1965-04-30,5.6515,0.0,0.3539961826577732
1965-05-01,6.0929,0.0,0.33767815289892256
1965-05-02,6.323,0.0,0.3201055720882504
1965-05-03,5.7766,0.0,0.3012740071831709
1965-05-04,5.6334,0.0,0.2874650795279631
1965-05-05,4.3107,0.0,0.27867878912262706
1965-05-06,3.8248,0.0,0.26737896357106206
1965-05-07,5.4633,0.0,0.25984722421754747
1965-05-08,4.6443,0.0,0.25106093381221145
1965-05-09,3.7211,0.0,0.24102009235505384
1965-05-10,3.944,0.0,0.2322338019497178
1965-05-11,3.225,0.0,0.2272111646998461
1965-05-12,5.7644,0.0,0.21967942534633145
1965-05-13,3.6103,0.0,0.21465678809645972
1965-05-14,3.216,0.0,0.20461594663930222
1965-05-15,5.0716,0.0,0.19959330938943048
1965-05-16,3.1761,0.0,0.1945751051821447
1965-05-17,3.3766,0.0,0.18955246793227298
1965-05-18,3.5008,0.0,0.1882979168804515
1965-05-19,2.7731,0.0,0.18327527963057977
1965-05-20,1.9059,0.0,0.17825264238070804
1965-05-21,1.9933,0.2687,0.17825264238070804
1965-05-22,1.139,3.411,0.1882979168804515
1965-05-23,2.2402,4.4206,0.2021068445356593
1965-05-24,3.9779,0.0,0.20963858388917397
1965-05-25,6.3078,0.2687,0.19959330938943048
1965-05-26,4.5578,0.0,0.18578438173422268
1965-05-27,2.1082,3.7364,0.17574354027706518
1965-05-28,1.5308,7.0097000000000005,0.1807661775269369
1965-05-29,5.2883,0.0,0.2021068445356593
1965-05-30,7.1482,0.0,0.20963858388917397
1965-05-31,5.6251,0.0,0.18578438173422268
1965-06-01,7.5692,0.0,0.17574354027706518
1965-06-02,5.1672,0.0,0.16444371472550023
1965-06-03,6.3079,0.0,0.15440287326834273
1965-06-04,5.5003,0.0,0.14938023601847103
1965-06-05,5.3139,0.0,0.1456165828630067
1965-06-06,2.2398,30.2972,0.21465678809645972
1965-06-07,1.5356,9.842300000000002,0.41927273473576193
1965-06-08,4.4691,0.0,0.3816140379681888
1965-06-09,5.3917,0.4702,0.3138283837865572
1965-06-10,1.1858,0.7949999999999999,0.28495597742432016
1965-06-11,2.0782,1.6117000000000001,0.238510990251411
1965-06-12,3.3484,0.5112,0.21717032324268856
1965-06-13,5.3456,24.827199999999998,0.20461594663930222
1965-06-14,2.5392,21.5211,0.2535744689584402
1965-06-15,2.3167,23.901200000000003,0.4883173730118009
1965-06-16,4.2074,0.7677,0.6891652334530529
1965-06-17,3.0426,0.0,0.6816334940995383
1965-06-18,4.1915,0.0,0.49208102616726523
1965-06-19,7.3422,0.0,0.3351690507952796
1965-06-20,6.8147,0.0,0.25984722421754747
1965-06-21,6.6433,0.0,0.22218852744997433
1965-06-22,7.5867,0.0,0.19708420728578757
1965-06-23,4.6731,1.2597,0.18327527963057977
1965-06-24,2.8626,4.522,0.17323443817342227
1965-06-25,5.6954,0.0,0.1882979168804515
1965-06-26,6.2394,0.0,0.238510990251411
1965-06-27,2.1839,0.7228,0.18327527963057977
1965-06-28,3.9927,6.0309,0.17323443817342227
1965-06-29,5.3689,0.0,0.17323443817342227
1965-06-30,5.613,2.4935,0.17072090302719342
1965-07-01,3.5968,1.3678,0.15691197537198562
1965-07-02,6.3227,0.7368,0.15189377116469985
1965-07-03,6.0878,10.8147,0.1468711339148281
1965-07-04,5.0397,1.9653,0.20461594663930222
1965-07-05,3.8089,0.0756,0.1882979168804515
1965-07-06,4.3539,3.1786000000000003,0.15942551051821446
1965-07-07,3.0083,30.927100000000003,0.15189377116469985
1965-07-08,3.614,6.4136,0.6125932888660852
1965-07-09,4.252,6.7894,0.6138478399179066
1965-07-10,2.5289,10.0219,0.4255499230374552
1965-07-11,5.1335,3.9318,0.3301464135454079
1965-07-12,6.0246,0.0,0.338932703950744
1965-07-13,4.616,0.6718,0.30755119548486404
1965-07-14,3.5157,3.0668,0.25984722421754747
1965-07-15,3.9345,5.7963000000000005,0.2623607593637763
1965-07-16,2.8594,0.27080000000000004,0.25106093381221145
1965-07-17,4.1985,0.0,0.23097925089789637
1965-07-18,6.2869,1.8216,0.2234430785017958
1965-07-19,5.8748,0.0,0.21089313494099537
1965-07-20,4.9624,0.0,0.18327527963057977
1965-07-21,5.5578,0.0,0.16570269881990765
1965-07-22,4.2024,0.0,0.15565742432016416
1965-07-23,2.5656,1.0076,0.14938023601847103
1965-07-24,2.0238,20.2172,0.15565742432016416
1965-07-25,3.6373,0.7204,0.19708420728578757
1965-07-26,4.7812,7.5291,0.16570269881990765
1965-07-27,2.7766,22.8574,0.2623607593637763
1965-07-28,3.4138,0.712,0.37031864545920984
1965-07-29,1.5636,6.4903,0.6427202462801437
1965-07-30,5.0084,0.0,0.697951523858389
1965-07-31,5.2964,0.712,0.39918661877886097
1965-08-01,2.954,0.0,0.26737896357106206
1965-08-02,5.4607,0.0,0.20963858388917397
1965-08-03,3.7519,0.0,0.1807661775269369
1965-08-04,2.2836,0.0,0.16444371472550023
1965-08-05,3.8247,0.0,0.15440287326834273
1965-08-06,2.251,11.804200000000002,0.1531483222165213
1965-08-07,3.2153,9.7152,0.18704336582863004
1965-08-08,2.2937,32.801500000000004,0.23599745510518216
1965-08-09,4.0241,0.6737,0.6653154643406876
1965-08-10,3.1138,0.0,0.8661633247819396
1965-08-11,3.9301,0.7246,0.568657403796819
1965-08-12,2.1707,8.3871,0.45316777834787075
1965-08-13,1.8829,4.1459,0.43810429964084147
1965-08-14,4.191,0.0,0.6000389122626989
1965-08-15,5.9158,0.0,0.4017001539250898
1965-08-16,5.8137,1.9931999999999999,0.33140096459722934
1965-08-17,2.7514,14.6067,0.2611062083119548
1965-08-18,4.036,0.4322,0.2397655413032324
1965-08-19,3.094,12.552,0.7230602770651617
1965-08-20,3.8224,7.0351,0.6665700153925089
1965-08-21,2.3897,5.694000000000001,0.5774436942021549
1965-08-22,2.2148,1.8689,1.3055221754746023
1965-08-23,3.5452,2.3142,0.925162688558235
1965-08-24,3.0563,3.702,0.7029741611082607
1965-08-25,3.9682,0.0,0.47450844535659314
1965-08-26,4.9247,0.0,0.3841231400718316
1965-08-27,5.31,0.9299999999999999,0.3125738327347357
1965-08-28,3.3478,14.9248,0.24980638276038994
1965-08-29,5.0205,0.0,0.2535744689584402
1965-08-30,5.1023,0.0,0.37533684966649555
1965-08-31,4.7209,0.0,0.2899786146741919
1965-09-01,4.5838,0.5760000000000001,0.2560835710620831
1965-09-02,3.1846,0.0,0.2272111646998461
1965-09-03,2.5597,1.6485,0.18704336582863004
1965-09-04,2.0532,0.7031000000000001,0.17448898922524372
1965-09-05,2.697,0.0,0.169466351975372
1965-09-06,5.1054,0.0,0.1631891636736788
1965-09-07,6.3082,0.0,0.15440287326834273
1965-09-08,6.19,0.0,0.1468711339148281
1965-09-09,4.8154,0.0,0.14059394561313493
1965-09-10,1.4889,22.3174,0.16193461262185738
1965-09-11,1.7485,26.242900000000002,0.17950719343252952
1965-09-12,2.6333,2.0593,0.20963858388917397
1965-09-13,4.7455,0.0,0.23725200615700356
1965-09-14,5.5217,0.2687,0.2648698614674192
1965-09-15,5.2208,0.0,0.258592673165726
1965-09-16,4.6054,0.0,0.20587049769112367
1965-09-17,3.8521,0.0798,0.18704336582863004
1965-09-18,3.8688,0.0,0.24478374551051824
1965-09-19,3.4357,3.0651,0.18955246793227298
1965-09-20,2.4142,2.8682,0.1769980913288866
1965-09-21,3.1983,1.0248,0.17323443817342227
1965-09-22,2.4807,5.9093,0.16570269881990765
1965-09-23,0.7601,8.5737,0.1807661775269369
1965-09-24,1.7817,0.0,0.4330816623909698
1965-09-25,3.9193,0.0,0.35274163160595173
1965-09-26,1.7689,0.0,0.28871963057978445
1965-09-27,2.1035,0.0,0.2899786146741919
1965-09-28,2.6942,0.0,0.2284657157516675
1965-09-29,0.6327,3.4893,0.19833875833760903
