Date,P,E0,Qo,T
1975-03-01,7.67,0.10192640119866982,0.63,-3.75
1975-03-02,2.26,0.0,0.58,-5.7
1975-03-03,13.69,0.0,0.54,-7.2
1975-03-04,0.0,0.0,0.49,-10.56
1975-03-05,0.0,0.0,0.47,-11.39
1975-03-06,2.59,0.0,0.46,-7.3
1975-03-07,7.18,0.39291242494106643,0.46,-0.55
1975-03-08,3.36,0.0,0.48,-6.01
1975-03-09,0.25,0.0,0.49,-16.16
1975-03-10,0.56,0.0,0.49,-10.15
1975-03-11,0.04,0.0,0.47,-6.4
1975-03-12,4.18,0.06827926406895707,0.47,-4.27
1975-03-13,2.08,0.38073442131263147,0.53,-0.99
1975-03-14,9.23,0.0,0.63,-8.2
1975-03-15,1.47,0.0,0.61,-5.09
1975-03-16,0.0,0.08137101903947429,0.57,-4.17
1975-03-17,0.0,0.27419504491245195,0.56,-2.24
1975-03-18,0.0,0.5834296805224541,0.58,0.79
1975-03-19,1.61,1.0117125902017277,2.99,4.89
1975-03-20,9.22,1.0689434621635285,8.38,5.33
1975-03-21,0.03,0.0,6.2,-7.85
1975-03-22,9.35,0.3182455319601043,5.14,-1.97
1975-03-23,1.77,0.266336285856839,5.03,-2.49
1975-03-24,2.78,0.458669168279553,4.24,-0.73
1975-03-25,7.28,1.0924534208151768,4.18,5.01
1975-03-26,2.73,0.0,6.01,-6.0
1975-03-27,0.0,0.0,4.58,-15.46
1975-03-28,0.0,0.0,3.68,-9.28
1975-03-29,4.19,0.26062484001200303,3.04,-2.69
1975-03-30,4.28,0.5172114323359969,2.58,-0.47
1975-03-31,0.0,0.0,1.94,-8.13
1975-04-01,0.0,0.0,1.45,-8.5
1975-04-02,2.22,0.017550888178068113,1.31,-4.85
1975-04-03,18.48,0.1122758857665866,1.22,-4.05
1975-04-04,10.93,0.32256182098475633,0.97,-2.3
1975-04-05,11.96,0.2844039544863962,0.97,-2.64
1975-04-06,5.45,0.54211972869302,0.93,-0.55
1975-04-07,0.73,0.41742895125052454,0.85,-1.6
1975-04-08,0.0,0.033337191178021176,0.78,-4.73
1975-04-09,0.2,0.0,0.73,-5.51
1975-04-10,0.0,0.11181966583415467,0.76,-4.11
1975-04-11,0.0,0.4062482702018011,0.74,-1.8
1975-04-12,0.0,0.28257944096060844,0.84,-2.79
1975-04-13,0.0,0.5241868649780715,0.94,-0.94
1975-04-14,0.0,0.6708289222585158,0.91,0.15
1975-04-15,0.0,1.0715135014840396,1.26,3.14
1975-04-16,0.0,1.4347295282294257,2.42,5.79
1975-04-17,0.0,1.3723905754047598,4.11,5.25
1975-04-18,6.13,1.5665345262608121,6.77,6.6
1975-04-19,3.43,2.1258223048536586,15.1,10.57
1975-04-20,2.97,0.877847807889211,28.57,1.44
1975-04-21,0.04,0.14885822543625699,13.81,-3.91
1975-04-22,0.0,0.6304269028941261,6.9,-0.43
1975-04-23,2.3,1.541142150359668,6.13,6.03
1975-04-24,1.15,1.3057965029140652,8.89,4.3
1975-04-25,0.1,1.228706689068478,9.75,3.7
1975-04-26,9.98,1.159113137733147,7.79,3.16
1975-04-27,3.45,0.7798171363711336,6.3,0.47
1975-04-28,0.3,0.7268919699545262,4.91,0.07
1975-04-29,0.0,1.2123608859241584,3.98,3.38
1975-04-30,0.0,1.4779629514312664,4.81,5.14
1975-05-01,0.0,2.249278413432474,7.46,10.27
1975-05-02,8.51,2.1236470083909484,11.47,9.35
1975-05-03,0.19,2.1035227597007253,11.94,9.14
1975-05-04,0.0,2.041981532818203,10.93,8.66
1975-05-05,0.0,1.9461056581321705,9.48,7.96
1975-05-06,0.0,1.8414714591129189,8.09,7.21
1975-05-07,2.72,1.6545784982990224,7.42,5.93
1975-05-08,0.0,1.9828846313580222,5.74,8.01
1975-05-09,0.0,2.312217048183162,5.1,10.07
1975-05-10,0.0,2.5451689701584703,4.78,11.49
1975-05-11,0.0,2.8974290044131146,4.51,13.65
1975-05-12,3.59,2.8941947462823663,4.18,13.55
1975-05-13,0.0,3.2692607071852384,4.18,15.82
1975-05-14,0.0,2.907296424594637,3.75,13.48
1975-05-15,5.09,3.1765643260961522,3.09,15.08
1975-05-16,5.06,2.878751707785938,3.31,13.16
1975-05-17,0.0,2.4456475860942253,3.98,10.41
1975-05-18,0.0,3.4577927244284132,2.74,16.58
1975-05-19,0.12,3.8006572103761624,2.22,18.59
1975-05-20,0.03,4.229769407121612,1.87,21.1
1975-05-21,0.02,4.153933891100673,1.63,20.56
1975-05-22,3.25,3.857183964345743,1.32,18.7
1975-05-23,0.0,4.600292585836897,1.16,23.06
1975-05-24,0.0,3.46649401782211,0.95,16.22
1975-05-25,0.44,3.154506864547449,0.72,14.29
1975-05-26,23.46,2.7367946176577305,0.61,11.73
1975-05-27,24.26,3.1952311828901734,2.54,14.43
1975-05-28,2.65,3.1077759989720164,10.74,13.86
1975-05-29,0.0,2.9726055551705444,5.1,13.01
1975-05-30,5.62,2.964462900836311,2.83,12.92
1975-05-31,5.8,3.7724115749453238,2.19,17.65
1975-06-01,2.18,3.9255640373309006,1.9,18.5
1975-06-02,0.0,3.2532112380213833,1.71,14.51
1975-06-03,1.05,2.8265620188427154,1.26,11.96
1975-06-04,2.25,2.5944926896668727,1.0,10.56
1975-06-05,12.94,2.766912596445661,1.29,11.55
1975-06-06,8.95,2.2287068023327428,2.35,8.35
1975-06-07,4.49,2.1169972845583627,3.98,7.67
1975-06-08,0.57,2.138588874534257,3.31,7.78
1975-06-09,0.0,2.2856269478333626,2.51,8.63
1975-06-10,0.0,3.0929757277998946,1.71,13.34
1975-06-11,0.0,3.7221012459413343,1.14,16.97
1975-06-12,13.28,3.168179934129576,0.8,13.74
1975-06-13,0.47,3.5368505982567813,1.3,15.86
1975-06-14,0.09,3.978528770470417,1.86,18.39
1975-06-15,0.02,4.035157621776146,1.14,18.7
1975-06-16,10.85,3.910336356702901,0.8,17.97
1975-06-17,0.0,4.16839061345705,1.63,19.44
1975-06-18,0.15,4.250249181804662,1.1,19.9
1975-06-19,7.67,4.0034188978929794,0.78,18.48
1975-06-20,0.0,3.433869827530427,0.81,15.2
1975-06-21,0.0,3.444435400159934,0.67,15.26
1975-06-22,0.04,4.031909406134337,0.51,18.64
1975-06-23,0.0,4.948001831126841,0.41,23.87
1975-06-24,0.0,4.9502359678278305,0.34,23.89
1975-06-25,0.0,3.6287715707656867,0.27,16.34
1975-06-26,0.0,3.646160173827748,0.24,16.45
1975-06-27,0.0,4.198869198258294,0.22,19.64
1975-06-28,0.0,4.192559806876413,0.21,19.62
1975-06-29,0.0,4.283419864710807,0.2,20.16
1975-06-30,0.0,3.9128064235176634,0.19,18.05
1975-07-01,0.0,3.8985664917978564,0.17,17.99
1975-07-02,12.8,4.123163283066877,0.16,19.31
1975-07-03,2.75,4.22928850679861,0.23,19.95
1975-07-04,2.24,3.746633734506812,0.35,17.19
1975-07-05,0.0,4.025986509175962,0.26,18.84
1975-07-06,0.0,4.104513387442897,0.2,19.33
1975-07-07,3.08,4.460652859089957,0.19,21.43
1975-07-08,4.51,4.370151627957185,0.21,20.95
1975-07-09,11.55,4.164314892625363,0.26,19.8
1975-07-10,2.37,4.038025655002923,0.43,19.11
1975-07-11,4.5,3.9409917658070683,0.4,18.59
1975-07-12,0.16,3.888312294874221,0.29,18.33
1975-07-13,5.22,3.8235634840972303,0.26,18.0
1975-07-14,29.75,4.319554273992294,0.23,20.97
1975-07-15,4.61,3.8290278184660207,0.91,18.14
1975-07-16,0.0,4.108277639446006,2.41,19.85
1975-07-17,0.02,4.537448831233199,0.7,22.45
1975-07-18,0.0,4.76046549225487,0.37,23.84
1975-07-19,3.9,4.549134205849691,0.27,22.67
1975-07-20,31.69,4.56930126831192,0.25,22.87
1975-07-21,7.66,3.7017914597170463,2.88,17.76
1975-07-22,0.08,3.776205835543773,3.71,18.28
1975-07-23,0.0,3.8150407246731004,1.32,18.59
1975-07-24,6.71,4.11913289718649,0.76,20.51
1975-07-25,0.0,4.208615901308358,0.6,21.14
1975-07-26,0.0,3.147307803662504,0.5,14.74
1975-07-27,6.3,3.3835765905994917,0.41,16.27
1975-07-28,8.81,3.5081630221801596,0.41,17.12
1975-07-29,0.0,3.4282122465353577,0.6,16.71
1975-07-30,0.0,3.8472954390054555,0.5,19.4
1975-07-31,0.0,4.620825442084783,0.18,24.29
1975-08-01,0.0,4.8939502223579,0.18,26.1
1975-08-02,0.0,5.059893376923788,0.3,27.26
1975-08-03,7.76,4.497841224331974,0.56,23.9
1975-08-04,0.46,3.9944148354813422,1.0,20.86
1975-08-05,0.0,4.311827362958093,0.5,22.99
1975-08-06,0.04,2.9589221067008618,0.35,14.46
1975-08-07,0.5,3.171127639436919,0.29,15.93
1975-08-08,0.0,3.7291060092206556,0.27,19.65
1975-08-09,0.0,3.538934086158443,0.23,18.54
1975-08-10,0.0,3.851166924781316,0.2,20.7
1975-08-11,0.0,3.866958617452656,0.19,20.94
1975-08-12,1.41,3.661901291616023,0.19,19.73
1975-08-13,0.56,3.608039031950723,0.18,19.51
1975-08-14,0.0,3.75667617769744,0.17,20.64
1975-08-15,0.0,3.1679838166321965,0.16,16.83
1975-08-16,0.0,3.451436308281088,0.15,18.88
1975-08-17,4.98,2.9191566594443152,0.15,15.39
1975-08-18,0.0,3.4102890818766327,0.15,18.89
1975-08-19,0.0,2.3667817234711355,0.14,11.8
1975-08-20,0.04,2.365632829704785,0.13,11.9
1975-08-21,8.49,2.3796582212038992,0.11,12.11
1975-08-22,0.31,2.5449600482480608,0.12,13.4
1975-08-23,0.0,2.403196585676503,0.13,12.51
1975-08-24,2.52,2.260420409080686,0.13,11.6
1975-08-25,0.15,3.164910834186759,0.13,18.26
1975-08-26,71.52,3.435384425272263,0.14,20.38
1975-08-27,0.06,3.2547328579725225,7.86,19.25
1975-08-28,0.0,2.570951611858921,3.91,14.39
1975-08-29,14.54,2.322578306914768,1.6,12.68
1975-08-30,0.81,2.152340700070451,0.96,11.53
1975-08-31,0.0,2.0108686422625994,2.31,10.58
1975-09-01,4.61,2.302148504126025,1.15,12.94
1975-09-02,27.68,2.2329902405211457,0.72,12.55
1975-09-03,1.22,1.876715138507075,5.5,9.91
1975-09-04,0.01,2.4714258727128637,4.41,14.71
1975-09-05,0.02,2.441555943851678,2.69,14.64
1975-09-06,2.83,2.2311723707044866,1.49,13.13
1975-09-07,0.03,2.126066880564472,0.98,12.44
1975-09-08,7.76,2.1796988470390817,0.74,13.03
1975-09-09,0.1,1.5982969042891715,0.68,8.4
1975-09-10,0.01,1.698703471669254,0.97,9.36
1975-09-11,14.36,2.181538980415529,0.63,13.54
1975-09-12,16.42,2.1966484703664015,0.97,13.84
1975-09-13,11.0,1.4186022365194846,5.3,7.36
1975-09-14,0.14,1.4647489701667236,3.62,7.88
1975-09-15,0.0,1.4869227912188256,3.55,8.2
1975-09-16,0.1,1.8119677554673022,2.04,11.2
1975-09-17,0.21,1.9086047503053372,1.29,12.22
1975-09-18,8.1,1.9115411365022423,0.93,12.42
1975-09-19,5.46,1.925035660418859,0.81,12.72
1975-09-20,5.25,2.4134535887546575,2.03,17.35
1975-09-21,1.83,2.2256762049219887,1.94,15.86
1975-09-22,3.33,1.7836375317047672,1.65,11.96
1975-09-23,3.23,1.6968198682607116,1.16,11.32
1975-09-24,4.02,1.485475764129618,1.46,9.47
1975-09-25,9.43,1.401241574686833,1.73,8.81
1975-09-26,25.43,1.8143308435276653,2.17,13.01
1975-09-27,6.86,1.8101585871790735,7.49,13.17
1975-09-28,0.3,1.568628671048205,8.02,10.96
1975-09-29,0.01,1.743346569136433,6.06,12.91
1975-09-30,0.16,1.7084887677308156,3.58,12.76
1975-10-01,9.26,1.8812992778228508,2.18,14.75
1975-10-02,0.39,1.1666505158381981,2.05,7.48
1975-10-03,1.09,0.9224496661252072,2.56,5.01
1975-10-04,0.0,0.9270046297327703,1.86,5.18
1975-10-05,0.0,1.0631511028909846,1.45,6.8
1975-10-06,0.89,1.551391819211289,1.08,12.34
1975-10-07,0.0,0.7801900473979616,0.98,3.9
1975-10-08,0.0,1.0129929256564216,0.9,6.67
1975-10-09,0.0,0.7867728513940994,0.78,4.2
1975-10-10,0.12,1.0185886889631313,0.7,7.03
1975-10-11,18.09,1.3554313456635338,0.67,11.15
1975-10-12,3.07,0.9520003894328156,1.58,6.54
1975-10-13,2.08,1.0568675117519286,3.0,7.96
1975-10-14,0.18,1.2057159207102037,2.2,9.95
1975-10-15,14.4,1.0015808802720707,1.83,7.61
1975-10-16,1.18,0.9401685693831202,2.69,7.0
1975-10-17,18.31,0.7335954635074234,3.62,4.51
1975-10-18,2.19,0.6564134183089017,5.41,3.63
1975-10-19,23.82,0.8130541671483469,7.26,5.81
1975-10-20,11.99,0.8653150549373037,10.61,6.65
1975-10-21,0.08,1.033549028219721,15.92,9.07
1975-10-22,0.0,1.1249487260958846,6.37,10.5
1975-10-23,0.0,0.8925415684140741,3.75,7.5
1975-10-24,0.0,1.367036155501635,2.66,14.28
1975-10-25,3.01,1.407883407074872,2.13,15.11
1975-10-26,0.0,0.8252155506522366,1.97,7.04
1975-10-27,0.0,0.6960044178191482,1.79,5.31
1975-10-28,0.0,0.9858361309063338,1.53,9.74
1975-10-29,2.01,0.8990692876030613,1.38,8.64
1975-10-30,0.0,0.33740327262650444,1.35,0.23
1975-10-31,0.01,0.2836651938094882,1.22,-0.54
1975-11-01,6.73,0.4650164689334618,1.06,2.39
1975-11-02,1.99,0.7716309900397573,1.38,7.37
1975-11-03,3.65,0.8961507411166221,1.76,9.53
1975-11-04,0.03,0.9052558466348751,1.66,9.87
1975-11-05,0.0,0.6003839755562839,1.57,5.04
1975-11-06,0.0,0.5490380625281931,1.22,4.31
1975-11-07,0.13,1.0193608277125943,1.04,12.38
1975-11-08,8.69,1.1618919283496933,1.02,15.02
1975-11-09,0.0,0.8407654193739629,1.99,9.75
1975-11-10,9.05,0.7075813824077319,1.76,7.6
1975-11-11,0.0,0.5620222181654607,2.6,5.16
1975-11-12,10.34,0.5257519509174597,2.31,4.63
1975-11-13,13.91,0.6135021701966779,2.54,6.36
1975-11-14,9.87,0.2864255893125476,5.77,0.4
1975-11-15,1.2,0.1217346249652168,6.3,-2.67
1975-11-16,0.25,0.13735439831352386,3.58,-2.34
1975-11-17,0.0,0.3416432750179138,2.67,1.67
1975-11-18,0.0,0.4443571910751802,2.53,3.76
1975-11-19,0.0,0.23227331485309935,2.52,-0.35
1975-11-20,1.2,0.324087096826641,2.13,1.55
1975-11-21,16.52,0.4330183189190252,2.18,3.83
1975-11-22,0.1,0.18685571789142325,5.63,-1.13
1975-11-23,0.0,0.0,3.58,-5.79
1975-11-24,0.0,0.0,2.06,-5.38
1975-11-25,0.0,0.0,1.73,-6.28
1975-11-26,0.54,0.0,1.42,-5.29
1975-11-27,2.68,0.037534047741318737,1.05,-4.18
1975-11-28,1.5,0.1851428944724831,1.23,-0.93
1975-11-29,0.63,0.08773682599413105,1.01,-3.05
1975-11-30,6.23,0.3051566085400451,1.14,1.81
1975-12-01,3.65,0.21111431898677793,2.51,-0.24
1975-12-02,2.46,0.053059483602016684,3.29,-3.79
1975-12-03,9.17,0.0,2.24,-5.05
1975-12-04,0.0,0.0,1.3,-13.09
1975-12-05,2.28,0.0,0.98,-5.67
1975-12-06,6.88,0.27407995527050655,1.44,1.4
1975-12-07,0.0,0.0,2.86,-12.63
1975-12-08,0.0,0.0,1.81,-10.4
1975-12-09,0.42,0.06954355725649537,1.3,-3.34
1975-12-10,5.3,0.2418631252722302,1.37,0.78
1975-12-11,0.03,0.03938854794270393,1.76,-4.05
1975-12-12,0.0,0.0,1.16,-11.29
1975-12-13,6.84,0.0,0.61,-5.96
1975-12-14,3.31,0.2972842728027376,0.78,2.21
1975-12-15,5.42,0.4300864663095192,2.2,5.43
1975-12-16,0.27,0.0,3.71,-12.89
1975-12-17,5.25,0.0,1.9,-10.6
1975-12-18,3.01,0.0,1.24,-9.53
1975-12-19,0.01,0.0,0.86,-25.6
1975-12-20,1.11,0.0,0.62,-21.0
1975-12-21,1.08,0.0,0.53,-12.53
1975-12-22,1.64,0.0,0.47,-10.42
1975-12-23,0.67,0.0,0.44,-14.63
1975-12-24,0.0,0.0,0.4,-22.99
1975-12-25,7.9,0.0,0.37,-15.21
1975-12-26,13.46,0.029308568795098303,0.34,-4.28
1975-12-27,2.97,0.0,0.33,-8.23
1975-12-28,1.85,0.0,0.31,-12.08
1975-12-29,0.02,0.0,0.3,-13.68
1975-12-30,8.39,0.0,0.3,-8.06
1975-12-31,0.48,0.10771526773112149,0.29,-2.4
1976-01-01,0.21,0.0,0.29,-9.87
1976-01-02,6.42,0.0,0.28,-12.4
1976-01-03,11.5,0.0,0.28,-6.68
1976-01-04,1.85,0.0,0.27,-10.75
1976-01-05,0.05,0.0,0.27,-18.78
1976-01-06,0.01,0.0,0.26,-14.98
1976-01-07,6.21,0.0,0.26,-6.05
1976-01-08,0.13,0.0,0.25,-18.51
1976-01-09,1.22,0.0,0.25,-19.47
1976-01-10,0.0,0.0,0.25,-22.04
1976-01-11,5.13,0.0,0.24,-21.67
1976-01-12,2.02,0.0,0.24,-14.2
1976-01-13,8.66,0.0,0.24,-5.99
1976-01-14,8.32,0.0,0.24,-5.23
1976-01-15,0.99,0.0,0.24,-14.5
1976-01-16,0.99,0.0,0.24,-14.5
1976-01-17,0.0,0.0,0.25,-19.43
1976-01-18,0.0,0.0,0.25,-24.65
1976-01-19,0.58,0.0,0.26,-17.32
1976-01-20,3.2,0.0,0.26,-8.88
1976-01-21,2.44,0.0,0.25,-5.31
1976-01-22,2.57,0.0,0.25,-16.48
1976-01-23,0.0,0.0,0.24,-28.22
1976-01-24,9.9,0.0,0.23,-20.46
1976-01-25,0.6,0.0,0.23,-9.51
1976-01-26,15.2,0.22649125092272773,0.24,-0.65
1976-01-27,31.33,0.4247096043036159,2.32,3.03
1976-01-28,2.65,0.06597642567708337,4.58,-3.76
1976-01-29,3.33,0.0,4.91,-6.32
1976-01-30,0.0,0.0,2.99,-16.76
1976-01-31,0.0,0.0,2.12,-14.98
1976-02-01,9.21,0.0,2.15,-5.3
1976-02-02,10.02,0.0,2.42,-11.22
1976-02-03,0.06,0.0,2.75,-16.74
1976-02-04,5.42,0.0,3.11,-8.76
1976-02-05,0.0,0.0,2.26,-18.98
1976-02-06,0.79,0.0,1.99,-17.67
1976-02-07,0.16,0.0,1.69,-15.41
1976-02-08,1.03,0.0,1.52,-13.05
1976-02-09,0.04,0.0,1.31,-7.5
1976-02-10,2.18,0.04227023435350881,1.21,-4.33
1976-02-11,2.75,0.13961759842634383,1.06,-2.82
1976-02-12,0.98,0.0,1.09,-8.48
1976-02-13,0.81,0.13754149864734158,1.04,-2.91
1976-02-14,0.0,0.0,1.0,-14.04
1976-02-15,8.89,0.0,0.99,-6.37
1976-02-16,4.55,0.021217933097874644,1.43,-4.69
1976-02-17,8.49,0.0,1.76,-5.99
1976-02-18,9.19,0.1648996383707391,1.69,-2.66
1976-02-19,7.07,0.29911295756941,1.72,-0.82
1976-02-20,0.01,0.0,2.26,-7.0
1976-02-21,18.43,0.14527328144000037,2.33,-3.02
1976-02-22,7.33,0.4253769975445212,3.31,0.7
1976-02-23,0.08,0.0,4.38,-14.65
1976-02-24,0.0,0.0,4.94,-10.04
1976-02-25,0.0,0.6730624908640432,3.31,3.64
1976-02-26,2.0,0.8662995246564836,2.54,5.95
1976-02-27,2.4,0.4610921629430847,3.06,0.78
1976-02-28,9.03,0.0,3.58,-8.44
1976-02-29,5.74,0.0,2.68,-6.81
1976-03-01,0.0,0.0,2.34,-9.11
1976-03-02,0.05,0.0,1.99,-13.32
1976-03-03,7.47,0.0,1.79,-8.19
1976-03-04,6.61,0.4558360742278536,1.92,0.29
1976-03-05,1.58,1.1222937295339763,2.99,7.77
1976-03-06,2.64,0.0,9.18,-6.32
1976-03-07,2.83,0.0,4.98,-7.96
1976-03-08,0.03,0.0,3.48,-11.64
1976-03-09,0.0,0.0,2.66,-11.55
1976-03-10,2.73,0.0,2.03,-6.16
1976-03-11,5.68,0.043014369941857804,1.72,-4.54
1976-03-12,2.79,0.0,1.46,-9.96
1976-03-13,6.46,0.3775365831232624,1.39,-1.07
1976-03-14,1.8,0.0,1.59,-5.76
1976-03-15,2.32,0.02155585756779053,1.36,-4.78
1976-03-16,33.01,0.0,1.23,-14.73
1976-03-17,6.0,0.0,1.12,-11.43
1976-03-18,0.28,0.0,1.06,-13.88
1976-03-19,9.1,0.0,1.22,-5.34
1976-03-20,0.34,1.2553077994579163,1.79,6.98
1976-03-21,17.35,1.442798769134219,6.5,8.6
1976-03-22,0.0,0.0,14.87,-12.41
1976-03-23,0.0,0.0,11.51,-5.97
1976-03-24,0.33,1.1144920830132665,8.25,5.21
1976-03-25,5.77,1.41966048241351,7.82,7.84
1976-03-26,0.01,1.0746284540003708,11.37,4.65
1976-03-27,5.05,1.3927783326779315,14.4,7.35
1976-03-28,1.25,0.5576009505600142,24.0,-0.07
1976-03-29,0.0,0.6078625818469988,18.5,0.32
1976-03-30,0.0,1.018606010211254,11.11,3.8
1976-03-31,4.78,1.3971034526158987,11.2,6.92
1976-04-01,16.0,1.2024538748347786,20.02,5.18
1976-04-02,1.18,1.0333590437075626,27.51,3.68
1976-04-03,1.33,0.8831563454535835,14.63,2.36
1976-04-04,5.01,0.2349040994905848,9.28,-3.05
1976-04-05,0.22,0.6167877653276491,5.74,0.06
1976-04-06,0.0,1.0423956488046957,4.34,3.45
1976-04-07,0.0,0.481942144031634,4.18,-1.11
1976-04-08,0.0,0.33197629090064507,3.51,-2.34
1976-04-09,0.0,0.14074732451979627,2.82,-3.88
1976-04-10,0.28,0.7010348879399508,2.69,0.51
1976-04-11,0.01,0.0,3.03,-6.44
1976-04-12,0.0,0.0,1.93,-7.56
1976-04-13,0.0,0.7415463387275097,1.94,0.69
1976-04-14,0.0,1.1816996807346427,2.2,3.97
1976-04-15,0.34,1.963270981503981,2.69,9.71
1976-04-16,1.9,2.709723508677343,6.13,15.05
1976-04-17,0.0,2.823997658921023,13.35,15.73
1976-04-18,0.0,3.286454917848918,14.28,18.88
1976-04-19,0.0,3.3706788402143375,14.52,19.31
1976-04-20,0.0,2.534649394663569,11.24,13.26
1976-04-21,0.27,2.1817127064904787,6.79,10.65
1976-04-22,2.99,2.1877495949590267,4.64,10.59
1976-04-23,5.81,1.744768205563303,4.11,7.39
1976-04-24,0.0,1.2771364676625667,3.84,4.04
1976-04-25,2.42,1.0604071046453922,2.82,2.47
1976-04-26,10.13,0.817084037679199,2.35,0.73
1976-04-27,1.64,1.122633068931928,2.7,2.81
1976-04-28,0.77,1.4343287803944385,3.55,4.9
1976-04-29,0.11,1.821600045058606,3.22,7.47
1976-04-30,0.0,1.897380722731095,2.8,7.91
1976-05-01,3.82,2.0247013111890584,2.2,8.69
1976-05-02,0.41,2.4419628302997314,2.2,11.38
1976-05-03,13.11,2.1298593110620923,2.25,9.24
1976-05-04,0.14,1.27551130026186,4.27,3.53
1976-05-05,1.05,2.0553498182231906,3.13,8.61
1976-05-06,5.16,1.9840942175851466,2.36,8.08
1976-05-07,11.02,1.1783705030270424,2.72,2.77
1976-05-08,1.0,1.240739839276782,3.91,3.14
1976-05-09,0.9,1.878455620309494,3.35,7.22
1976-05-10,0.0,2.5282331908906,2.51,11.31
1976-05-11,13.64,3.1486462450048145,1.99,15.15
1976-05-12,19.46,1.7583406636640724,6.86,6.3
1976-05-13,0.0,2.0440220806403726,10.74,8.06
1976-05-14,14.33,2.82901027854805,4.64,12.92
1976-05-15,0.0,2.712803532979745,6.83,12.13
1976-05-16,0.35,3.0176486819440664,4.11,13.95
1976-05-17,6.22,3.690346867891487,2.77,18.0
1976-05-18,17.43,3.1130599464620663,2.75,14.4
1976-05-19,8.05,2.4165720494655787,5.77,10.07
1976-05-20,3.06,1.6189663845211295,6.4,5.11
1976-05-21,0.93,1.9378012827603728,4.38,7.04
1976-05-22,7.5,1.9356801925590388,3.31,6.99
1976-05-23,14.92,1.910392414870614,5.61,6.8
1976-05-24,0.0,2.2910895233050517,10.01,9.08
1976-05-25,0.0,2.1058727095475556,5.07,7.92
1976-05-26,0.0,2.3102697540320474,3.23,9.12
1976-05-27,0.04,3.072554725245475,2.38,13.65
1976-05-28,0.0,3.2753358452552526,1.92,14.81
1976-05-29,0.0,3.5147070456226706,1.56,16.18
1976-05-30,0.0,3.6805652445263948,1.31,17.11
1976-05-31,18.48,3.7105949004776746,1.12,17.24
1976-06-01,0.0,2.5814213426096337,2.93,10.54
1976-06-02,0.0,2.4547525577170886,2.13,9.76
1976-06-03,1.05,2.8962076567658794,1.43,12.34
1976-06-04,0.0,2.9726394879489297,1.13,12.76
1976-06-05,0.0,3.5607063519783604,0.87,16.17
1976-06-06,3.42,3.922536824248482,0.69,18.24
1976-06-07,2.55,3.376782356800153,0.77,15.04
1976-06-08,6.75,4.2016869596057225,0.89,19.79
1976-06-09,0.0,4.071270892386785,0.77,19.01
1976-06-10,0.0,4.018397498125415,0.67,18.68
1976-06-11,9.15,3.850512810387503,0.49,17.69
1976-06-12,0.0,2.2780330196250254,0.66,8.53
1976-06-13,1.11,2.6406296691485043,0.63,10.64
1976-06-14,0.68,4.127497553544844,0.52,19.23
1976-06-15,0.0,4.845999727371345,0.5,23.32
1976-06-16,8.8,4.791975819975941,0.41,23.0
1976-06-17,0.0,3.9936826644063754,0.43,18.43
1976-06-18,0.0,3.843158757474145,0.42,17.56
1976-06-19,1.19,4.416490469234219,0.34,20.84
1976-06-20,8.86,4.648235582201409,0.31,22.16
1976-06-21,1.96,4.019700202138726,0.41,18.57
1976-06-22,10.24,4.371996249300403,0.92,20.59
1976-06-23,0.01,4.6635974488473515,1.86,22.26
1976-06-24,11.96,4.637334532739929,1.37,22.12
1976-06-25,31.28,3.8893593770408867,3.29,17.85
1976-06-26,15.82,3.732552335086041,13.93,16.96
1976-06-27,0.1,3.6000604232993094,8.82,16.21
1976-06-28,0.0,3.6613209826387267,4.44,16.58
1976-06-29,4.4,3.5820075954079282,2.52,16.14
1976-06-30,5.01,3.5698572447344907,2.08,16.09
1976-07-01,6.2,3.666092592440073,1.85,16.67
1976-07-02,10.73,3.644490771517376,2.03,16.57
1976-07-03,2.81,3.3835235153342285,3.13,15.08
1976-07-04,0.0,3.6897644565181653,3.24,16.89
1976-07-05,0.0,4.246196885499012,1.91,20.15
1976-07-06,0.0,4.694601992844108,1.26,22.78
1976-07-07,18.96,4.318381973524984,0.87,20.65
1976-07-08,5.72,4.008002702942458,2.96,18.89
1976-07-09,0.0,3.65328560010093,3.58,16.86
1976-07-10,1.08,3.492792062507941,2.08,15.96
1976-07-11,12.3,4.038392094986627,1.29,19.21
1976-07-12,3.13,3.608035803736544,1.64,16.73
1976-07-13,11.41,2.8218043581440924,2.17,12.11
1976-07-14,1.33,2.9923466713498623,3.51,13.17
1976-07-15,0.0,3.5749885756802833,2.63,16.69
1976-07-16,4.34,3.9674969592613345,1.72,19.08
1976-07-17,0.55,3.9817898090354915,1.29,19.23
1976-07-18,8.27,3.2656476413056676,1.16,15.01
1976-07-19,0.02,3.656543127882345,1.53,17.42
1976-07-20,8.71,4.181771155038008,1.24,20.64
1976-07-21,0.0,3.549309698235193,1.23,16.91
1976-07-22,0.0,2.869281614707124,1.07,12.84
1976-07-23,19.61,3.331967955531007,0.72,15.73
1976-07-24,4.73,3.6590940192447383,2.67,17.8
1976-07-25,0.01,2.554812659548795,3.51,11.08
1976-07-26,7.09,2.574233858976047,1.81,11.26
1976-07-27,14.73,3.506543407027958,1.77,17.11
1976-07-28,0.0,3.1337376233365513,3.15,14.88
1976-07-29,10.98,3.130633357375486,1.94,14.94
1976-07-30,1.71,3.163814349044427,2.24,15.23
